minutes_watched,days_engage,eng_quiz,eng_exam,eng_hub_qa,st_purch
101.8,5,1,0,0,0
91.0,2,1,0,0,0
0.0,1,0,1,0,0
4.6000000000000005,4,0,0,0,0
0.6,1,0,0,0,0
9.4,2,1,0,0,0
0.1,1,0,0,0,0
22.1,2,0,1,0,0
215.3,3,1,1,0,1
13.3,2,1,0,0,0
506.7,23,1,1,0,1
31.5,3,1,0,0,0
14.4,2,1,0,0,0
13.2,4,0,0,0,0
6.6,1,0,0,0,0
12.9,1,1,0,0,0
0.5,1,0,0,0,0
0.7,1,0,0,0,0
0.0,1,1,0,0,0
1.9,3,0,0,0,0
105.5,3,1,1,0,1
47.1,3,1,1,0,0
39.7,1,1,1,0,0
41.0,2,1,0,0,0
40.7,1,0,0,0,0
16.3,1,0,0,0,0
32.4,1,1,0,0,0
40.0,1,1,0,1,0
13.1,2,0,0,0,0
0.2,1,0,0,0,0
6.7,1,1,0,0,0
51.8,3,1,1,0,0
1.2,1,0,0,0,0
54.6,3,0,0,0,0
2.5,1,1,0,0,0
5.8,1,0,0,0,0
49.6,2,1,0,0,0
3.4,1,0,0,0,0
6.6000000000000005,2,1,0,0,0
64.0,3,1,0,0,0
44.3,2,1,1,0,0
48.0,2,1,0,0,0
1.9,1,1,0,0,0
31.8,2,1,1,0,1
1.6,1,0,0,0,0
18.4,1,0,0,0,0
0.0,0,0,0,0,1
0.0,0,0,0,0,1
59.7,3,1,0,0,0
0.6,1,0,0,0,0
138.8,14,1,1,0,1
14.3,2,0,0,0,0
1.1,1,0,0,0,0
6.5,1,1,0,0,0
6.9,2,1,0,0,0
25.700000000000003,3,1,0,0,0
4.8,1,1,0,0,0
43.9,1,1,0,0,0
388.4,8,1,1,0,1
636.1,48,1,1,0,1
951.3,16,1,1,0,1
0.5,2,0,1,0,0
11.0,2,0,0,0,0
2.1,1,0,0,0,0
19.4,1,1,0,0,0
4.4,1,0,0,0,0
0.7,1,0,0,0,0
1.8,3,0,0,0,0
20.5,2,1,0,0,0
12.5,2,1,0,0,0
20.7,1,0,0,0,0
0.5,1,0,0,0,0
24.2,2,0,0,0,0
1320.9,15,1,1,0,1
0.2,1,0,0,0,0
42.6,3,0,0,0,0
1.2,1,0,0,0,0
23.9,2,1,0,0,0
167.20000000000002,4,1,1,0,1
5.3,1,0,0,0,0
43.7,1,1,0,0,0
2.7,1,0,0,0,0
8.4,1,0,0,0,0
6.1,1,1,0,0,0
0.3,1,0,0,0,0
18.9,1,0,1,0,0
32.3,1,1,0,0,0
0.2,1,0,0,0,0
682.0,33,1,1,0,1
0.4,1,0,0,0,0
11.8,1,0,0,0,0
43.3,2,1,1,0,0
43.0,1,0,0,0,0
132.10000000000002,3,0,0,0,1
1.1,1,0,0,0,0
12.9,1,0,0,0,0
1.2,1,0,1,0,0
44.1,3,1,0,0,0
2746.0,69,1,1,0,1
31.7,2,1,0,0,0
19.0,1,0,0,0,0
20.9,2,1,0,0,0
7.9,1,0,0,0,0
14.0,1,0,0,0,0
1.2,1,0,0,0,0
13.0,2,1,0,0,0
0.0,0,0,0,0,1
6.7,1,0,0,0,0
20.1,1,1,0,0,0
1533.5,41,1,1,0,1
7.4,1,0,0,0,0
5.6,1,0,0,0,0
11.7,1,0,0,0,0
75.5,3,1,1,0,0
21.9,3,1,0,0,0
3.6,1,0,1,0,0
17.5,1,0,0,0,0
22.700000000000003,2,1,0,0,0
9.9,4,0,0,0,0
3.3000000000000003,2,0,0,0,0
11.9,1,1,0,0,0
1.7,1,0,0,0,0
6.5,1,0,0,0,0
18.6,1,1,0,0,0
3.1,3,1,0,0,0
12.8,1,1,0,0,0
53.4,2,1,0,0,0
5.0,1,0,0,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
0.0,0,0,0,0,1
0.6,1,0,0,0,0
0.0,0,0,0,0,1
3.5,1,1,0,0,0
2.1,1,0,0,0,0
25.2,2,1,0,0,1
187.8,8,1,0,0,1
0.0,0,0,0,0,1
16.8,2,1,0,0,0
0.0,0,0,0,0,1
29.1,2,0,1,0,0
94.3,3,1,1,0,0
18.4,1,0,0,0,0
39.7,1,1,0,0,0
181.4,6,1,0,0,1
0.3,1,0,0,0,0
0.5,1,0,0,0,0
112.4,4,1,1,0,1
0.7,2,0,0,0,0
17.2,1,0,0,0,0
127.7,2,1,0,0,0
12.4,1,1,0,0,0
0.2,1,0,0,0,0
1.2,1,0,0,0,0
13.7,1,0,0,0,0
87.5,3,1,0,0,0
43.8,2,1,1,0,0
1.5,1,0,0,0,0
185.4,17,1,0,1,1
1.2,1,0,0,0,0
57.2,4,1,1,0,0
10.5,2,1,0,0,1
2.4,1,0,0,0,0
0.3,1,0,0,0,0
28.4,2,1,0,0,0
779.0,25,1,1,0,1
1.2,1,0,0,0,0
51.7,1,1,1,0,0
1.2,1,0,0,0,0
6.2,1,1,0,0,0
163.2,5,1,0,0,0
0.9,2,0,0,0,0
3.2,2,0,0,0,0
0.4,1,0,0,0,0
3393.3,100,1,1,0,1
51.0,1,1,0,0,0
9.9,2,1,0,0,0
0.7,1,0,0,0,0
0.8,1,0,0,0,0
28.1,3,1,0,0,0
9.6,2,0,0,0,0
301.0,3,1,1,0,1
23.1,1,0,0,0,0
44.8,1,1,1,0,0
0.8999999999999999,2,0,0,0,0
67.8,2,0,1,0,0
2450.7,73,1,1,0,1
1.2,1,0,0,0,0
143.3,11,1,1,0,1
0.1,1,0,0,0,0
48.4,3,1,0,0,0
70.8,7,1,0,0,0
31.4,4,1,0,0,0
0.1,1,0,0,0,0
15.8,2,1,0,0,0
29.1,2,0,0,0,0
1.1,1,0,0,0,0
18.9,2,0,0,0,0
3.8,2,0,0,0,0
191.8,4,1,1,0,1
0.1,1,0,0,0,0
41.8,1,1,0,0,0
75.6,5,1,1,0,1
34.2,4,1,0,0,0
6.4,1,0,0,0,0
24.9,1,0,0,0,0
9.3,1,0,0,0,0
1.7,1,1,0,0,0
471.4,19,1,1,1,1
3.0,0,0,0,0,0
0.2,1,0,0,0,0
2.2,1,0,0,0,0
7.3,2,0,0,0,0
41.0,1,1,0,0,0
19.6,1,1,0,0,0
1.8,6,1,1,1,0
1.7,1,0,0,0,0
14.1,1,1,0,0,0
18.7,1,0,1,0,0
9.9,2,0,0,0,0
7.0,1,1,0,0,0
73.10000000000001,7,1,1,0,0
93.7,1,1,1,0,0
1.0,1,0,0,0,0
55.5,2,1,1,0,0
38.1,2,1,0,0,0
38.2,2,1,1,0,0
1.3,1,0,0,0,0
7.9,1,1,0,0,0
50.7,2,1,0,0,0
39.5,2,0,0,0,0
41.8,1,1,0,0,0
57.3,4,0,1,0,0
7.9,3,0,0,0,0
58.4,2,1,1,0,1
29.9,4,1,0,0,0
829.9,23,1,1,0,1
43.7,2,1,1,0,0
1.2,1,0,0,0,0
71.0,5,1,0,0,0
59.5,7,1,0,0,1
11.2,1,1,0,0,0
1.5,1,1,0,0,0
23.0,4,1,0,0,1
10.2,1,1,0,0,0
4.5,1,0,0,0,0
20.0,2,0,0,0,0
0.3,1,0,0,0,0
1783.9,104,1,1,1,1
0.5,1,0,0,0,0
6.1,1,1,0,0,0
6.1,1,1,0,0,0
104.9,4,0,1,0,0
0.7,1,0,0,0,0
54.400000000000006,7,1,0,0,0
1.2,1,0,0,0,0
1269.0,32,1,1,1,1
0.7,1,0,0,0,0
1069.6,35,1,1,0,1
17.5,1,1,0,0,0
0.1,1,0,0,0,0
9.8,1,1,0,0,0
199.0,7,1,1,0,0
41.5,1,0,0,0,0
6.6,1,0,0,0,0
0.1,1,0,0,0,0
56.3,2,1,1,0,0
0.1,1,0,0,0,0
54.9,1,0,0,0,0
21.8,1,1,0,0,0
48.3,1,1,0,0,0
76.5,1,0,0,0,0
1.7,1,0,0,0,0
317.9,13,1,1,0,1
0.5,1,0,0,0,0
18.0,1,1,0,0,0
3.4000000000000004,2,0,0,0,0
0.4,1,0,0,0,0
0.3,1,0,0,0,0
1.2,1,0,0,0,0
13.7,1,1,0,0,0
12.9,2,0,0,0,0
18.1,2,1,0,0,0
69.8,5,1,1,0,1
1.2,1,0,0,0,0
0.0,0,0,0,0,1
0.2,1,0,0,0,0
0.7,1,0,0,0,0
0.3,1,0,0,0,0
21.8,1,0,0,0,0
0.0,1,0,1,0,0
7.0,1,1,0,0,0
20.5,1,1,0,0,0
2.5,1,0,0,0,0
36.0,1,1,1,0,0
0.1,1,0,0,0,0
92.0,6,1,0,0,0
16.5,3,1,0,0,0
3.9,1,1,0,0,0
30.6,1,0,0,0,0
0.7,1,0,0,0,0
6.9,1,0,0,0,0
43.7,1,0,0,0,1
20.3,2,1,0,0,0
56.9,1,1,1,0,0
0.9,1,0,0,0,0
116.9,3,0,1,0,0
8.7,1,1,0,0,0
39.8,1,0,0,0,0
41.6,2,1,0,0,0
7.9,1,1,0,0,0
7.1,1,1,0,0,0
39.2,1,1,0,0,0
15.1,3,1,0,0,0
14.8,1,0,1,0,0
50.3,2,1,1,0,0
1.4,1,0,0,0,0
0.6,1,0,0,0,0
6.6,1,1,0,0,0
48.2,1,1,1,0,0
7.5,1,0,0,0,0
1.7,1,0,0,0,0
0.3,1,0,0,0,0
1099.9,17,0,0,0,1
5.9,2,0,0,0,0
9.5,1,1,0,0,0
6.8,1,0,0,0,0
3.6,1,0,0,0,0
0.6,1,0,0,0,0
39.0,1,1,0,0,0
11.1,1,1,0,0,0
6.6,1,1,0,0,0
47.6,1,1,1,0,1
7.0,1,0,0,0,0
4.0,1,0,0,0,0
2.7,3,0,0,0,0
1.5,1,1,0,0,0
6.0,1,1,0,0,0
2.2,1,0,0,0,0
0.2,1,0,0,0,0
261.7,13,1,1,0,1
1.2,1,0,0,0,0
1.3,1,0,0,0,0
3143.0,101,1,1,0,1
13.4,2,1,0,0,0
12.3,2,1,0,0,0
23.3,1,1,0,0,0
165.9,2,0,0,0,0
1.2,1,0,0,0,0
0.1,1,0,0,0,0
29.2,1,1,0,0,0
39.4,1,0,0,0,0
38.4,1,0,0,0,0
1081.3,50,1,1,1,1
6.2,2,0,0,0,0
64.4,2,1,1,0,0
2.3,1,0,0,0,0
0.4,1,0,0,0,0
189.7,6,0,1,0,1
0.7,1,0,1,0,0
83.3,1,1,1,0,0
2.7,1,0,0,0,0
189.0,4,1,1,0,0
4.5,1,0,0,0,0
0.1,1,0,0,0,0
2.3,1,0,0,0,0
1.2,1,0,0,0,0
6.9,1,0,0,0,0
0.1,1,0,0,0,0
0.6,1,0,0,0,0
3.7,2,0,0,0,0
16.7,1,1,0,0,0
16.6,3,1,0,0,0
3.0,1,0,0,0,0
2.0,1,0,0,0,0
91.5,6,1,1,0,0
20.3,6,0,0,0,0
7.9,3,1,0,0,0
100.9,5,1,0,0,0
6.6,1,1,0,0,0
6.7,1,1,0,0,0
0.6,1,0,0,0,0
36.8,2,1,0,0,0
0.0,0,0,0,0,1
1.9,1,0,0,0,0
8.9,1,0,0,0,0
0.8,1,0,0,0,0
0.1,1,0,0,0,0
39.5,3,0,0,0,0
1.9,1,0,0,0,0
12.4,2,1,0,0,1
103.5,2,1,0,0,0
0.3,1,0,0,0,0
35.7,2,1,0,0,0
29.9,3,0,0,0,0
33.1,1,1,0,0,0
4.3,1,0,0,0,0
82.9,1,1,0,0,0
35.400000000000006,2,0,0,0,0
0.3,1,0,0,0,0
0.8,2,0,0,0,0
1.7,1,0,0,0,0
0.3,1,0,0,0,0
0.8,1,0,0,0,0
20.3,1,1,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
30.7,1,0,1,0,0
255.5,5,1,1,0,0
172.8,3,1,0,0,0
0.4,1,0,0,0,0
50.3,1,0,0,0,0
37.1,1,1,0,0,0
1.6,2,0,0,0,0
1582.4,42,1,1,0,1
1.9,1,0,0,0,0
10.1,2,0,0,0,0
0.3,1,0,0,0,0
48.0,1,1,1,0,0
267.7,7,1,1,0,1
0.4,1,0,0,0,0
15.7,1,0,0,0,0
9.4,1,1,0,0,0
7.1,1,1,0,0,0
17.8,1,0,0,0,0
4.5,1,0,1,0,0
266.6,2,1,1,0,0
0.8,1,0,0,0,0
173.9,3,1,1,0,0
16.6,1,0,0,0,0
31.2,1,1,0,0,0
14.0,1,0,0,0,0
15.9,6,1,0,0,0
0.4,1,0,0,0,0
19.6,1,0,0,0,0
117.0,3,1,1,0,0
7.6,4,0,0,0,0
30.3,1,0,0,0,0
4.0,1,0,0,0,0
51.3,4,1,1,0,0
200.4,5,1,1,0,0
0.6,1,0,0,0,0
65.8,2,1,0,0,1
1.8,1,0,0,0,0
25.9,2,1,0,0,0
0.7,1,0,0,0,0
2.9,1,0,0,0,0
1.6,1,0,0,0,0
0.5,1,0,0,0,0
5.6,1,0,0,0,0
0.2,1,0,0,0,0
43.6,2,1,1,0,0
48.2,4,1,0,0,0
44.3,2,1,1,0,0
54.4,5,1,0,0,0
115.1,3,1,1,0,0
10.4,3,1,0,0,0
0.3,1,0,0,0,0
8.6,1,1,0,0,0
44.4,3,1,0,0,1
18.9,1,0,0,0,0
52.0,1,1,1,0,1
1871.8,27,1,1,0,1
26.6,1,1,0,0,0
4.7,1,0,0,0,0
2.8,2,0,0,0,1
2.9,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
40.9,1,1,1,0,0
10.5,1,1,0,0,0
2.2,2,0,0,0,0
1.5,1,0,0,0,0
95.1,2,1,1,0,0
98.6,4,1,1,0,1
14.1,3,1,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
317.4,13,1,1,0,0
1.1,1,0,0,0,0
0.4,1,0,0,0,0
11.0,2,1,0,0,0
0.9,1,0,0,0,0
2039.6,47,1,1,1,1
0.5,1,0,0,0,0
0.8,1,0,0,0,0
0.7,1,0,0,0,0
122.4,6,0,1,0,0
1.6,1,1,0,0,0
152.1,4,1,1,0,1
0.1,1,0,0,0,0
0.2,1,0,0,0,0
1.0,1,0,0,0,0
0.9,1,0,0,0,0
1.7,1,0,0,0,0
1.2,1,0,0,0,0
45.0,3,1,1,0,0
43.6,2,1,1,0,0
30.1,4,1,0,0,0
336.8,15,1,1,0,1
17.8,2,0,0,0,0
0.1,1,0,0,0,0
0.8,1,0,0,0,1
10.4,1,1,0,0,0
12.1,2,1,0,0,0
2.1,1,0,0,0,0
0.0,0,0,0,0,1
35.7,2,0,0,0,0
759.6,23,1,1,0,1
22.5,1,1,0,0,0
2.9,1,0,0,0,0
694.9,20,1,1,0,1
0.8,1,0,0,0,0
29.6,2,1,0,0,0
12.1,2,0,0,0,0
36.5,1,1,0,0,0
44.2,1,1,1,0,0
19.5,5,1,0,0,0
20.6,1,1,0,0,0
391.8,7,1,1,0,1
1.0,1,0,0,0,0
5.0,1,0,0,0,0
1.4,1,1,0,0,0
0.1,1,0,0,0,0
2.3,1,0,0,0,0
135.2,3,1,1,0,0
45.8,3,1,1,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
0.5,1,0,0,0,0
0.1,1,0,0,0,0
344.0,20,1,1,0,1
47.8,1,1,1,0,0
48.8,2,1,0,0,0
852.0,48,1,1,0,1
16.1,1,0,0,0,0
0.7,2,0,0,0,0
6.6,1,1,0,0,0
4.4,2,0,0,0,0
32.8,3,1,0,0,0
55.8,1,1,0,0,0
3.6,1,0,0,0,0
0.1,1,0,0,0,0
0.3,1,0,0,0,0
1426.2,24,1,1,0,1
2.1,1,0,0,0,0
13.3,2,1,0,0,0
8.2,1,1,0,0,0
18.8,1,1,0,0,0
164.7,7,1,0,0,0
87.1,7,1,0,0,1
11.2,1,1,0,0,0
2.0,1,0,0,0,0
0.4,1,0,0,0,0
45.2,1,1,0,0,0
36.8,3,1,0,0,0
20.0,1,0,0,0,0
2246.1,43,1,1,0,1
15.4,1,1,0,0,1
11.0,1,1,0,0,0
0.1,1,0,0,0,0
34.3,3,0,0,0,0
0.3,1,0,0,0,0
4.3,1,0,0,0,0
10.4,1,1,0,0,0
16.0,8,1,0,0,0
14.5,1,0,0,0,0
0.9,1,1,0,0,0
9.3,1,0,0,0,0
1.3,1,0,0,0,0
0.6,1,0,0,0,0
37.7,1,1,0,0,0
0.2,2,0,1,0,0
0.1,1,0,0,0,0
2922.5,108,1,1,1,1
2.3,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
1298.6,17,1,1,0,1
15.9,1,1,0,0,0
1.2,1,0,0,0,0
1.8,2,0,0,0,0
0.7,1,0,0,0,0
0.0,0,0,0,0,1
5.6,1,1,0,0,0
1.7,1,0,0,0,0
0.0,0,0,0,0,1
4.3,1,0,0,0,0
1300.7,57,1,1,0,1
2087.7000000000003,10,1,1,0,1
7.399999999999999,2,0,0,0,0
0.3,1,0,0,0,0
10.4,1,1,0,0,0
12.0,1,1,0,0,0
1.3,1,0,0,0,0
50.3,2,1,1,0,0
0.1,1,0,0,0,0
7.9,2,0,1,0,1
0.5,1,0,0,0,0
45.7,2,1,0,0,0
36.1,2,1,0,0,0
0.3,1,0,0,0,0
1162.7,28,1,1,0,1
15.7,2,0,0,0,0
8.8,3,0,0,0,0
93.7,6,1,1,0,1
0.2,1,0,0,0,0
14.1,7,0,0,0,0
0.3,1,0,0,0,0
0.3,1,0,0,0,0
11.0,2,1,0,0,0
3.0,1,0,0,0,0
0.0,0,0,0,0,1
112.3,2,0,0,0,0
849.8,16,1,1,0,1
0.8,1,0,0,0,0
0.4,1,0,0,0,0
26.9,1,1,0,0,0
7.4,2,0,0,0,0
18.9,1,1,0,0,0
0.1,1,0,0,0,0
0.5,1,0,0,0,0
11.0,1,0,0,0,0
37.7,1,1,1,0,0
9.7,1,1,0,0,0
51.900000000000006,4,1,0,0,0
4.5,1,0,0,0,0
2.3,1,0,0,0,1
1.3,1,0,0,0,0
0.1,1,0,0,0,0
0.6,1,0,0,0,0
0.4,2,1,0,0,0
0.3,1,0,0,0,0
46.900000000000006,3,1,0,0,0
157.3,5,1,1,0,1
42.5,1,1,0,0,0
21.4,2,0,0,0,0
1.5,1,0,0,0,0
9.0,2,1,0,0,0
67.8,1,1,0,0,0
499.2,17,1,1,0,1
51.3,2,1,0,0,0
0.8,1,1,0,0,0
2.9,1,0,0,0,0
3.7,1,0,0,0,0
79.0,5,0,1,0,0
1.6,1,0,0,0,0
466.2,14,1,1,0,0
0.6,1,0,0,0,0
273.5,10,1,1,0,1
32.3,1,1,0,0,0
0.2,1,0,0,0,0
12.9,1,0,0,0,0
0.7,1,0,0,0,0
28.2,2,1,0,0,0
1.2,1,0,0,0,0
0.5,1,0,0,0,0
0.0,0,0,0,0,1
2.7,1,0,0,0,0
0.2,1,0,0,0,0
0.0,0,0,0,0,1
728.9,18,1,1,0,1
2.2,1,0,0,0,0
0.9,1,0,0,0,0
1.4,1,0,0,0,0
12.1,1,1,0,0,0
16.9,1,0,0,0,0
0.3,1,0,0,0,0
111.3,6,1,0,0,1
24.4,1,1,0,0,0
0.4,1,0,0,0,0
8.3,1,1,1,0,0
2.6,1,0,0,0,0
2.7,1,0,0,0,0
1.1,1,0,0,0,0
42.1,2,0,0,0,0
1.9,1,0,0,0,0
47.400000000000006,5,1,1,1,0
11.8,1,0,0,0,0
18.6,1,0,0,0,0
35.4,1,1,0,0,0
30.3,2,1,0,0,0
52.6,3,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
0.3,1,0,0,0,0
20.4,2,1,0,0,0
1.4,1,0,0,0,0
714.0,17,1,1,0,1
8.3,3,0,0,0,0
113.6,2,1,0,0,0
875.0,33,1,1,0,1
2.3,2,0,0,0,0
12.4,2,0,0,0,0
45.9,2,1,1,0,0
2.9,2,0,1,0,0
41.1,1,1,0,0,0
1.1,1,0,0,0,0
74.6,4,1,0,0,1
717.6,31,1,1,0,1
0.3,2,0,0,0,0
164.8,10,0,0,0,0
12.6,1,1,0,0,0
7.4,1,0,0,0,0
25.1,1,1,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
11.1,1,1,0,0,0
0.2,1,0,0,0,0
29.8,2,1,0,0,0
0.0,2,1,0,0,0
1.9,1,0,0,0,0
1.2,1,0,0,0,0
505.3,6,0,0,0,0
10.3,4,0,0,0,0
4.8,1,0,0,0,0
1.2,1,0,0,0,0
10.7,1,1,0,0,0
17.7,2,0,0,0,0
114.4,3,1,0,0,0
5.4,1,0,0,0,0
8.4,1,0,0,0,0
0.0,1,0,1,0,0
0.7,1,0,0,0,0
25.2,1,1,0,0,0
0.1,1,0,0,0,0
46.4,1,1,1,0,0
0.6,1,0,0,0,0
66.5,2,1,0,0,0
7.0,1,0,0,0,0
0.6,1,0,0,0,0
31.4,2,1,0,0,0
19.0,2,1,0,0,0
25.3,1,1,0,0,0
721.6,25,1,1,1,1
81.9,1,1,1,0,0
3.6,1,1,0,0,0
30.3,3,0,0,0,0
13.3,1,1,0,0,0
92.1,7,0,1,0,0
15.6,1,0,0,0,0
3.3,1,0,0,0,0
6.6,1,1,0,0,0
0.9,2,0,0,0,0
0.0,0,0,0,1,0
0.2,1,0,0,0,0
0.4,1,0,0,0,0
16.4,1,0,0,0,0
1.2,1,0,0,0,0
452.9,14,0,1,0,0
0.2,1,0,0,0,0
1.5,1,0,0,0,0
32.1,1,1,0,0,0
62.4,2,0,1,0,0
11.1,4,1,0,0,0
21.7,2,1,0,0,0
1.0,1,0,0,0,0
201.8,4,1,1,0,0
435.4,30,1,1,0,1
0.2,1,0,0,0,0
19.1,1,1,0,0,0
15.4,1,0,0,0,0
67.4,1,1,0,0,0
4.2,1,0,0,0,0
40.5,3,1,1,0,0
9.5,1,1,0,0,0
545.4,15,1,1,0,0
790.2,21,1,1,0,1
0.1,1,0,0,0,0
68.0,4,0,0,0,0
20.9,2,1,0,0,0
5.2,1,0,0,0,0
5.0,2,0,0,0,0
1.8,1,0,0,0,0
2.6,1,0,0,0,0
102.4,8,1,0,0,0
497.2,35,1,1,0,1
17.2,1,0,0,0,0
134.3,3,0,1,0,0
0.1,1,0,0,0,0
3.8,5,0,1,0,0
416.0,10,1,1,0,1
22.0,2,1,0,0,0
1.6,1,0,0,0,0
1.5,1,0,0,0,0
20.4,4,1,0,0,0
46.5,1,1,0,0,0
3856.0,36,1,1,0,1
10.3,1,0,0,0,0
1.7,1,0,0,0,0
33.9,2,1,0,0,0
0.2,1,0,0,0,0
17.3,1,1,1,0,0
18.8,2,1,0,0,0
29.3,1,1,0,0,0
53.6,2,1,0,0,0
51.4,2,1,0,0,0
390.8,14,1,1,0,1
17.9,1,0,0,0,0
16.1,1,1,0,0,0
1937.3,57,1,1,1,1
0.4,1,0,0,0,0
76.7,5,1,1,0,0
10.3,1,1,0,0,0
1.2,1,0,0,0,0
5.3,1,0,0,0,0
0.1,1,0,0,0,0
1.1,1,0,0,0,0
0.8,1,0,0,0,0
10.8,2,0,0,0,0
32.0,2,0,0,0,0
49.8,3,1,0,0,0
10.5,1,1,0,0,0
21.6,2,0,0,0,0
0.2,1,0,0,0,0
1.4,1,0,0,0,0
0.3,1,0,0,0,0
172.0,3,1,1,0,1
9.1,2,0,0,0,1
2.2,1,0,0,0,0
12.3,1,0,0,0,0
44.7,3,1,1,0,0
42.6,2,1,0,0,0
88.3,5,1,1,0,0
1.2,1,0,0,0,0
0.3,1,0,0,0,0
0.2,1,0,0,0,0
2.8,1,0,0,0,0
2.6,1,0,0,0,0
234.5,11,1,1,1,0
436.2,18,1,1,0,1
11.5,2,1,0,0,0
22.8,1,1,0,0,0
82.5,2,1,1,0,0
57.5,3,1,1,0,0
13.8,1,0,0,0,0
6.9,1,1,0,0,0
813.2,34,1,1,0,1
0.4,1,0,0,0,0
3.9,1,0,0,0,0
1247.3,75,1,1,0,1
29.3,1,1,0,0,0
50.0,2,1,1,0,0
10.4,1,1,0,0,0
39.7,1,0,0,0,0
0.1,1,0,1,0,0
2.2,1,0,0,0,0
8.9,1,1,0,0,0
7.4,1,0,0,0,0
338.0,11,1,0,0,1
15.4,1,0,0,0,0
2.3,1,0,0,0,0
43.6,1,1,1,0,0
0.1,1,0,0,0,0
105.4,5,1,1,0,0
2.9,1,0,0,0,0
0.6,1,0,0,0,0
45.7,2,1,0,0,0
45.5,3,1,1,0,0
0.2,1,0,0,0,0
12.5,2,0,0,0,0
1.2,1,0,0,0,0
101.5,3,1,0,0,0
20.0,2,1,0,0,0
71.0,2,0,0,0,0
7.5,1,0,0,0,0
1.2,1,0,0,0,0
20.1,1,1,0,0,0
0.5,1,0,0,0,0
38.5,1,1,0,0,0
74.8,4,1,1,0,0
14.6,1,0,0,0,0
56.3,3,1,0,0,1
6.5,3,0,0,0,0
0.6,1,0,0,0,0
12.5,1,1,1,0,0
4.8,1,0,0,0,0
15.9,1,0,0,0,0
0.7,1,0,0,0,0
0.1,1,0,0,0,0
43.7,1,1,1,0,0
5.4,1,0,0,0,0
82.6,3,0,1,0,0
0.9,1,0,0,0,0
10.2,1,1,0,0,0
39.6,2,1,0,0,0
1.0,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
0.7,1,0,0,0,0
0.8,1,0,0,0,0
0.8,1,0,0,0,0
0.7,1,0,0,0,0
19.1,1,1,0,0,0
46.2,5,1,1,0,0
6.7,1,1,0,0,0
217.2,17,1,1,0,1
26.7,4,1,0,0,0
1.1,1,1,1,0,0
0.1,1,0,0,0,0
4.6,1,0,0,0,0
18.5,1,0,0,0,0
1.0,1,0,0,0,0
2709.7,33,1,1,0,1
2.6,1,0,0,0,0
52.7,1,0,0,0,0
22.6,1,0,1,0,0
3.1,1,1,0,0,0
366.1,7,1,1,0,0
43.5,1,0,0,0,0
23.9,1,1,0,0,0
31.2,1,0,0,0,0
43.3,2,1,1,0,0
20.9,2,0,0,0,0
1.6,1,0,0,0,0
3.9,1,0,0,0,0
127.9,3,1,0,0,0
0.6,2,0,0,0,0
25.9,1,0,0,0,0
0.0,1,0,0,0,0
5.8,1,0,0,0,0
0.1,1,0,0,0,0
1.3,1,0,0,0,0
0.1,1,1,0,0,0
178.3,11,1,0,0,1
1.2,1,0,0,0,0
1.0,1,0,0,0,0
6.6,1,0,0,0,0
71.6,3,1,0,0,0
6.6,1,1,0,0,0
24.3,1,1,0,0,0
3.7,1,0,0,0,0
66.3,4,1,0,0,0
5.9,1,0,0,0,0
7.5,1,0,0,0,0
17.5,1,1,0,0,0
4.3,1,0,0,0,0
112.2,8,1,1,0,1
3.0,1,0,0,0,0
12.8,2,0,1,0,0
7.8,4,1,0,0,0
46.3,2,1,1,0,0
19.1,2,1,0,0,0
0.3,1,0,0,0,0
2.4,1,0,0,0,0
97.2,5,0,0,0,0
71.7,5,0,0,0,0
25.3,2,0,0,0,0
6.1,1,0,0,0,0
0.6,1,0,0,0,0
8.9,1,1,0,0,0
11.8,2,0,0,0,0
6.2,1,0,0,0,0
0.4,1,0,0,0,0
5.4,1,0,0,0,0
0.3,1,0,0,0,0
0.7,1,0,0,0,0
18.3,1,1,0,0,0
0.2,1,0,0,0,0
0.4,1,0,0,0,0
43.6,2,1,1,0,0
1004.0,50,1,1,0,1
38.7,2,1,0,0,0
9.7,1,0,0,0,0
7642.1,56,1,1,1,1
1.2,1,0,0,0,0
0.3,1,0,0,0,0
0.2,1,0,0,0,0
3.3,1,0,0,0,0
1.0,1,0,0,0,0
9.6,1,1,0,0,0
3.2,1,0,0,0,0
8.0,1,0,0,0,0
20.7,1,1,0,0,0
20.0,2,1,0,0,0
17.5,1,1,0,0,0
846.1,31,1,1,0,1
16.5,1,1,0,0,0
43.1,3,1,1,0,0
6.9,4,1,0,0,0
46.2,5,0,1,0,0
0.2,1,0,0,0,0
58.8,17,1,1,0,0
327.1,11,0,1,0,0
2.2,2,0,0,0,0
409.0,19,1,1,0,1
6.9,1,0,0,0,0
0.8,1,0,0,0,0
